Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/1dLI6B8IwHIl,Colm Mc Girl,Second,Bobby Harwood,1,25,WON,9,85,81,100,81,60,0,45,40,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/1dLI6B8IwHIl,Bobby Harwood,First,Colm Mc Girl,1,27,LOST,45,85,60,45,60,41,100,27,22,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/1dLI6B8IwHIl,Colm Mc Girl,First,Bobby Harwood,2,25,WON,60,78,26,58,85,134,52,4,4,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/1dLI6B8IwHIl,Bobby Harwood,Second,Colm Mc Girl,2,24,LOST,60,60,43,90,11,55,44,78,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/e95qqBchVbHP,Paul Tudor,Second,Edgar Smith-Canham,1,24,LOST,47,59,55,23,46,28,85,98,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/e95qqBchVbHP,Edgar Smith-Canham,First,Paul Tudor,1,27,WON,47,29,13,41,43,95,85,33,115,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/e95qqBchVbHP,Paul Tudor,First,Edgar Smith-Canham,2,21,WON,60,60,95,25,81,70,110,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/e95qqBchVbHP,Edgar Smith-Canham,Second,Paul Tudor,2,18,LOST,77,66,68,42,93,39,,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/e95qqBchVbHP,Paul Tudor,Second,Edgar Smith-Canham,3,21,WON,95,100,55,45,60,100,46,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/e95qqBchVbHP,Edgar Smith-Canham,First,Paul Tudor,3,21,LOST,41,44,100,85,100,66,40,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/gVXhtYXgx3Tj,Kieran Parsons,Second,Troy Power,1,21,LOST,45,45,85,22,58,60,45,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/gVXhtYXgx3Tj,Troy Power,First,Kieran Parsons,1,24,WON,60,33,96,81,64,95,32,40,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/gVXhtYXgx3Tj,Kieran Parsons,First,Troy Power,2,24,LOST,85,45,43,45,123,43,45,32,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/gVXhtYXgx3Tj,Troy Power,Second,Kieran Parsons,2,24,WON,96,40,45,56,80,80,47,57,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/TWVcFZWLVK80,Colm Mc Girl,First,Paul Tudor,1,24,LOST,30,41,59,41,60,85,60,41,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/TWVcFZWLVK80,Paul Tudor,Second,Colm Mc Girl,1,22,WON,85,100,26,60,100,29,89,12,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/TWVcFZWLVK80,Colm Mc Girl,Second,Paul Tudor,2,18,LOST,140,43,43,82,45,45,,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/TWVcFZWLVK80,Paul Tudor,First,Colm Mc Girl,2,20,WON,60,80,140,57,82,52,30,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/ViOluH5Uo0Ta,Bobby Harwood,Second,Troy Power,1,27,LOST,39,45,45,41,41,60,70,41,47,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/ViOluH5Uo0Ta,Troy Power,First,Bobby Harwood,1,28,WON,60,59,82,40,41,140,39,20,0,20,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/ViOluH5Uo0Ta,Bobby Harwood,First,Troy Power,2,24,LOST,100,26,60,55,81,59,44,48,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/ViOluH5Uo0Ta,Troy Power,Second,Bobby Harwood,2,22,WON,44,43,97,100,81,60,56,20,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/K6jk4jWAj3mg,Edgar Smith-Canham,Second,Kieran Parsons,1,18,LOST,46,36,60,100,45,40,,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/K6jk4jWAj3mg,Kieran Parsons,First,Edgar Smith-Canham,1,21,WON,60,55,85,41,60,95,105,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/K6jk4jWAj3mg,Edgar Smith-Canham,First,Kieran Parsons,2,30,LOST,46,60,83,84,60,58,78,24,4,0,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/K6jk4jWAj3mg,Kieran Parsons,Second,Edgar Smith-Canham,2,28,WON,100,100,60,60,60,57,44,15,3,2,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/nUqAAxbdVWTy,Troy Power,Second,Colm Mc Girl,1,23,WON,140,80,59,44,43,43,50,42,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/nUqAAxbdVWTy,Colm Mc Girl,First,Troy Power,1,24,LOST,140,60,51,41,60,26,38,45,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/nUqAAxbdVWTy,Troy Power,First,Colm Mc Girl,2,25,WON,58,56,80,60,28,87,64,52,16,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/nUqAAxbdVWTy,Colm Mc Girl,Second,Troy Power,2,24,LOST,28,100,60,60,100,59,36,18,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/nQP6lmHbXMNg,Bobby Harwood,Second,Edgar Smith-Canham,1,24,WON,100,100,140,43,28,40,10,40,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/nQP6lmHbXMNg,Edgar Smith-Canham,First,Bobby Harwood,1,24,LOST,85,30,45,96,85,81,59,16,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/nQP6lmHbXMNg,Bobby Harwood,First,Edgar Smith-Canham,2,26,WON,60,85,78,90,60,48,64,8,8,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/nQP6lmHbXMNg,Edgar Smith-Canham,Second,Bobby Harwood,2,24,LOST,60,17,36,30,100,43,26,30,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/gSoYhkMxNxf3,Paul Tudor,First,Kieran Parsons,1,32,WON,100,64,26,23,60,58,40,39,51,35,5,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/gSoYhkMxNxf3,Kieran Parsons,Second,Paul Tudor,1,30,LOST,83,140,60,98,28,36,36,10,0,5,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/gSoYhkMxNxf3,Paul Tudor,Second,Kieran Parsons,2,23,WON,82,60,28,41,95,89,52,54,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/gSoYhkMxNxf3,Kieran Parsons,First,Paul Tudor,2,24,LOST,41,100,80,30,40,45,22,43,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/G5A9hoqMBG2Y,Colm Mc Girl,Second,Edgar Smith-Canham,1,24,LOST,45,28,47,60,100,100,38,52,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/G5A9hoqMBG2Y,Edgar Smith-Canham,First,Colm Mc Girl,1,25,WON,96,45,81,77,95,51,19,21,16,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/G5A9hoqMBG2Y,Colm Mc Girl,First,Edgar Smith-Canham,2,19,WON,140,45,81,60,137,22,16,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/G5A9hoqMBG2Y,Edgar Smith-Canham,Second,Colm Mc Girl,2,18,LOST,11,40,60,81,36,39,,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/G5A9hoqMBG2Y,Colm Mc Girl,Second,Edgar Smith-Canham,3,29,WON,100,28,44,47,41,97,91,13,30,10,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/G5A9hoqMBG2Y,Edgar Smith-Canham,First,Colm Mc Girl,3,30,LOST,55,45,28,9,125,60,17,100,22,30,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/xeUXkTpVYGWT,Kieran Parsons,First,Bobby Harwood,1,28,WON,119,60,55,85,30,136,8,0,0,8,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/xeUXkTpVYGWT,Bobby Harwood,Second,Kieran Parsons,1,27,LOST,41,45,41,60,26,18,22,45,47,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/xeUXkTpVYGWT,Kieran Parsons,Second,Bobby Harwood,2,18,LOST,55,42,60,45,45,140,,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/xeUXkTpVYGWT,Bobby Harwood,First,Kieran Parsons,2,21,WON,125,45,43,60,140,32,56,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/xeUXkTpVYGWT,Kieran Parsons,First,Bobby Harwood,3,28,WON,60,76,41,100,45,95,28,41,7,8,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/xeUXkTpVYGWT,Bobby Harwood,Second,Kieran Parsons,3,27,LOST,22,121,38,40,60,45,59,40,36,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/8WmJhn4uEDnj,Troy Power,Second,Paul Tudor,1,18,WON,140,25,100,46,96,94,,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/8WmJhn4uEDnj,Paul Tudor,First,Troy Power,1,18,LOST,60,85,60,60,100,45,,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/8WmJhn4uEDnj,Troy Power,First,Paul Tudor,2,29,WON,27,40,36,43,60,100,43,60,76,16,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/8WmJhn4uEDnj,Paul Tudor,Second,Troy Power,2,27,LOST,125,100,60,30,41,60,54,23,0,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/N3X7ebpRnqng,Kieran Parsons,First,Colm Mc Girl,1,24,LOST,45,60,81,17,48,100,60,24,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/N3X7ebpRnqng,Colm Mc Girl,Second,Kieran Parsons,1,23,WON,97,43,100,121,118,0,14,8,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/N3X7ebpRnqng,Kieran Parsons,Second,Colm Mc Girl,2,24,WON,30,45,60,55,125,58,88,40,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/N3X7ebpRnqng,Colm Mc Girl,First,Kieran Parsons,2,24,LOST,31,81,43,45,41,81,44,47,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/N3X7ebpRnqng,Kieran Parsons,First,Colm Mc Girl,3,21,LOST,41,41,81,45,60,83,60,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/N3X7ebpRnqng,Colm Mc Girl,Second,Kieran Parsons,3,21,WON,80,95,60,45,140,41,40,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/bm9EZZ9jNrAh,Edgar Smith-Canham,Second,Troy Power,1,27,LOST,45,81,59,95,100,35,0,52,0,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/bm9EZZ9jNrAh,Troy Power,First,Edgar Smith-Canham,1,29,WON,40,96,46,61,60,121,67,6,0,4,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/bm9EZZ9jNrAh,Edgar Smith-Canham,First,Troy Power,2,21,LOST,60,32,60,32,40,60,85,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/bm9EZZ9jNrAh,Troy Power,Second,Edgar Smith-Canham,2,21,WON,59,43,95,100,54,98,52,,,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/PIH1vRmqvEVv,Bobby Harwood,Second,Paul Tudor,1,27,LOST,36,41,100,26,81,26,133,30,24,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/PIH1vRmqvEVv,Paul Tudor,First,Bobby Harwood,1,28,WON,60,43,81,140,30,43,52,32,0,20,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/PIH1vRmqvEVv,Bobby Harwood,First,Paul Tudor,2,27,LOST,40,41,22,45,60,60,11,82,100,,,,,
Morden,,,26-10-2025,Group 4,https://www.dartsatlas.com/matches/PIH1vRmqvEVv,Paul Tudor,Second,Bobby Harwood,2,25,WON,81,83,32,45,140,42,58,0,20,,,,,
